id,stud.id,name,gender,age,format ,studies,score,salary
1415,759080,"Buckendorf, Ariana",Female,20,in-person,Biology,65,43064.4653
1416,292619,"Le, Deondre",Male,23,online,Political Science,81,37135.93025
1417,315147,"Sparn, Idaly",Female,20,online,Biology,80,29393.59825
1418,666519,"Venegas, Autumn",Female,22,online,Political Science,83,53632.22382
1419,303642,"Tidwell, Erin",Female,20,in-person,Mathematics and Statistics,65,42755.31622
1420,346619,"Tran, Andy",Male,23,online,Social Sciences,70,49528.29047
1421,777279,"Broker, Dezant",Male,21,online,Mathematics and Statistics,74,36960.79584
1422,120107,"Rowles, Elias",Male,21,online,Economics and Finance,43,38815.94897
1423,385899,"Thompson, Elena",Female,20,in-person,Social Sciences,64,31898.84896
1424,146635,"Esparza, Ladaijah",Female,21,online,Political Science,88,41919.05975
1425,645865,"Xiong, Joel",Male,22,in-person,Social Sciences,56,29071.65175
1426,137613,"Martin, Naomi",Female,19,in-person,Environmental Sciences,53,33796.96704
1427,410212,"Gonzalez, Jazz",Female,20,online,Political Science,82,49769.16984
1428,909911,"Davis, Manuel",Male,20,in-person,Social Sciences,94,52111.61058
1429,840940,"Legarde, Dwayne",Male,20,online,Social Sciences,70,40679.82675
1430,672951,"Lewien, Nbyee",Male,32,online,Political Science,90,53300.02335
1431,675685,"Gray, Danielle",Female,21,online,Social Sciences,57,37803.78855
1432,541717,"Gonring, Matthew",Male,19,online,Economics and Finance,71,38993.24336
1433,337569,"Wybenga, Jordan",Male,20,online,Political Science,78,61819.84592
1434,651490,"Castillo, Tienkieu",Female,22,online,Mathematics and Statistics,49,31959.17716
1435,149658,"Hairston, Drew",Male,21,online,Political Science,86,40252.95865
1436,403046,"Llewellyn, Marisa",Female,25,online,Mathematics and Statistics,76,33318.23329
1437,408911,"Thomas, Ty",Male,19,online,Mathematics and Statistics,76,48763.23599
1438,360184,"Tan, Peter",Male,21,online,Economics and Finance,72,49940.00059
1439,653787,"Tamura, Najee",Male,22,online,Environmental Sciences,93,56216.77893
1440,363192,"Harris, Tyler",Male,21,online,Political Science,85,60502.36646
1441,230192,"Aarvold, Cindi",Female,41,online,Political Science,44,23044.39984
1442,149982,"Xue, Yonathan",Male,20,in-person,Economics and Finance,67,33291.47892
1443,711273,"Walker, Susie",Female,19,online,Economics and Finance,52,24873.16374
1444,816777,"Rahman, Rowdy",Male,20,in-person,Social Sciences,71,48710.43154
1445,322064,"Chavez, Janet",Female,20,online,Biology,80,35833.90469
1446,849498,"Moon, Aaron",Male,22,in-person,Mathematics and Statistics,53,30554.73486
1447,606478,"Loneeagle, Daniel",Male,22,online,Environmental Sciences,74,48747.96861
1448,490684,"Tootle, Zachary",Male,22,online,Social Sciences,73,48445.14113
1449,622310,"Casias, Tyler",Female,23,online,Economics and Finance,81,50233.98463
1450,346434,"Alvarez, Jessica",Female,20,online,Political Science,66,32536.23681
1451,862703,"Dillon, Joslyn",Female,22,online,Biology,59,30447.87237
1452,242874,"Martinez, Jasmine",Female,20,online,Mathematics and Statistics,56,37712.89447
1453,869741,"Fu, Wayne",Male,19,online,Economics and Finance,95,59885.00012
1454,709085,"Harrell, Janet",Female,19,in-person,Economics and Finance,40,26089.71721
1455,599603,"Buhl, Amber",Female,20,online,Economics and Finance,58,37634.1613
1456,962984,"Islamzai, Joshua",Male,19,online,Environmental Sciences,66,65956.82189
1457,969621,"Hewat, Alexxis",Female,19,online,Economics and Finance,46,26253.70748
1458,183618,"Woolfolk, Andrew",Male,26,online,Economics and Finance,77,75530.38563
1459,935907,"Martinez, Sheldon",Male,20,in-person,Environmental Sciences,77,53905.96363
1460,394865,"Alvarado, Carolyn",Female,22,online,Biology,90,36984.60232
1461,504695,"Hill, Eduardo",Male,21,online,Environmental Sciences,40,34462.50761
1462,725129,"Lewis, Jeffery",Male,24,online,Economics and Finance,54,44923.88591
1463,712785,"Jumpe, Damion",Male,21,in-person,Social Sciences,83,53086.63097
1464,593670,"Brossart, Melissa",Female,19,online,Economics and Finance,50,20223.34086
1465,815796,"Do, Alan",Male,23,online,Political Science,86,43190.19697
1466,349393,"Souther, Louisiana",Female,24,in-person,Mathematics and Statistics,83,37396.5711
1467,647319,"Spalding, Devan",Female,26,online,Economics and Finance,74,31025.94829
1468,395089,"Drakeford, Jacob",Male,21,in-person,Political Science,73,57479.75785
1469,137980,"Chan, Rio",Male,24,online,Political Science,70,40637.39521
1470,867829,"Hernandez, Nadira",Female,21,online,Environmental Sciences,60,35145.79146
1471,122485,"Ramirez, Samantha",Female,21,in-person,Biology,55,33648.37545
1472,256884,"Salazar, Shania",Female,21,online,Biology,72,29555.93689
1473,386171,"Lee, Tommy",Male,22,online,Mathematics and Statistics,84,55794.58278
1474,167174,"Lichty, Alexandra",Female,23,online,Social Sciences,94,45511.57112
1475,303965,"Hockaday, Sa'Vannah",Female,24,online,Mathematics and Statistics,82,42995.88798
1476,510347,"Aragon, Sharron",Female,20,online,Political Science,78,30042.73682
1477,585068,"Tran, Cidney",Male,25,online,Economics and Finance,56,36015.89082
1478,838916,"Perez, Cuong",Male,19,online,Political Science,70,54885.28547
1479,956590,"Herrera, Natasha",Female,24,in-person,Economics and Finance,79,46025.53693
1480,378622,"Sharp, Michael",Male,21,online,Mathematics and Statistics,71,44618.9726
1481,160166,"Seng, Maxwell",Male,23,online,Mathematics and Statistics,76,51513.53842
1482,300124,"Moore, Esteban",Male,20,online,Social Sciences,76,58683.51872
1483,953150,"Mitsuhashi, Cameron",Male,21,online,Environmental Sciences,64,39900.29481
1484,901338,"Markow, Danielle",Female,19,in-person,Social Sciences,54,44334.98519
1485,444615,"Nystrom, Selena",Female,23,online,Political Science,50,36601.07958
1486,127329,"Asad, Franklin",Male,59,in-person,Social Sciences,73,64052.1951
1487,187942,"Velazquez Martinez, Brigitte",Female,20,online,Biology,90,41374.54103
1488,751742,"Sanchez, Hailey",Female,22,online,Mathematics and Statistics,80,34347.31307
1489,599891,"Lee, Aren",Male,20,in-person,Environmental Sciences,61,49229.35336
1490,977913,"Casalini, Nicho",Male,22,online,Economics and Finance,74,40826.44775
1491,431419,"Uzor, Anthony",Male,22,in-person,Political Science,67,51401.33122
1492,330295,"Ross, Randall",Male,22,online,Mathematics and Statistics,68,37542.42627
1493,523453,"Warren, Dennis",Male,22,online,Social Sciences,94,66365.12731
1494,239313,"Mariscal, Kaleigh",Female,21,online,Environmental Sciences,58,33955.21418
1495,118214,"Ayala, Kazoua",Female,18,in-person,Political Science,77,46575.08113
1496,760133,"Jenkins, Benjamin",Male,21,online,Economics and Finance,74,68576.68656
1497,841869,"Digby, Jacob",Male,20,in-person,Social Sciences,89,47977.18725
1498,308011,"Wong, Marquise",Male,18,in-person,Economics and Finance,73,52238.89879
1499,748859,"Goolsby, Diego",Male,19,online,Political Science,77,47385.20507
1500,127622,"Moore, Maeselle",Female,20,online,Biology,54,30327.48519
1501,605405,"Huff, Wesley",Male,23,in-person,Mathematics and Statistics,78,45369.55993
1502,467783,"Chen, Tad",Male,22,online,Economics and Finance,81,49863.9024
1503,917243,"Gonzales, Carolyn",Female,22,in-person,Mathematics and Statistics,56,24355.95244
1504,433714,"Khalidov, Alex",Male,20,online,Economics and Finance,80,39199.1059
1505,733312,"Ta, Darius",Male,22,in-person,Environmental Sciences,33,44517.47406
1506,812904,"Iranfar, Whitney",Female,21,in-person,Social Sciences,58,28555.67784
1507,646812,"Belt, Ashley",Female,23,online,Environmental Sciences,54,37644.86654
1508,525752,"Reeves, Uriah",Male,19,online,Mathematics and Statistics,65,40498.29963
1509,162614,"Calerich, Vanessa",Female,23,online,Economics and Finance,48,34144.87573
1510,149164,"Jefferson, Francisco",Male,22,online,Biology,92,58024.40176
1511,117944,"Dorsey, Ryan",Male,23,online,Biology,71,56975.03642
1512,355779,"Hofmann, Maria",Female,20,online,Mathematics and Statistics,68,43284.17184
1513,254608,"Reeves, Christian",Male,21,online,Social Sciences,96,42084.25547
1514,648615,"Martinez, Gabriela",Female,20,online,Political Science,86,54590.09034
1515,580247,"Alire, Coyote-Cache",Male,21,in-person,Environmental Sciences,49,40137.80003
1516,361363,"Ho, Janari",Male,21,online,Environmental Sciences,89,44503.61241
1517,240675,"Newbury, Oyate",Male,22,in-person,Social Sciences,60,54404.83541
1518,560139,"Tizon, Dante",Male,21,in-person,Social Sciences,79,43181.70886
1519,743559,"Sanchez, Stephanie",Female,22,online,Political Science,95,40466.69455
1520,147345,"Bonton, Andrew",Male,25,online,Social Sciences,77,60958.21349
1521,657088,"Rivera, Sanjana",Female,20,online,Environmental Sciences,78,35082.323
1522,195794,"Nguyen, Adrian",Male,40,online,Economics and Finance,55,45852.63737
1523,809992,"Lastrella, Daryahn",Male,23,online,Economics and Finance,90,49672.61226
1524,131982,"Gallegos, Raven",Female,55,online,Economics and Finance,88,41247.5699
1525,517485,"Black, Cynthia",Female,21,online,Political Science,87,26489.30624
1526,367478,"Anderson, Michael",Male,21,in-person,Biology,75,38075.26284
1527,479897,"Than, Sean",Male,22,online,Economics and Finance,87,53575.58092
1528,771880,"Ishizuki, Solomon",Male,22,in-person,Social Sciences,90,46625.11116
1529,263554,"Gemeda, Asashia",Female,25,in-person,Political Science,79,36377.39393
1530,653219,"Kim, Zsakkar",Male,24,online,Mathematics and Statistics,37,41093.03288
1531,512012,"Smith, Savannah",Female,19,online,Environmental Sciences,81,44828.80865
1532,208560,"Berrien, Jarred",Male,19,online,Social Sciences,66,42854.58019
1533,697069,"Silva, Ishmael",Male,23,online,Social Sciences,80,44151.2529
1534,974202,"Rodriguez, Keviyonna",Female,22,online,Economics and Finance,38,33565.73896
1535,211557,"Hartfield, Zachary",Male,22,in-person,Political Science,86,48393.19056
1536,355125,"Lovato, Razzia",Female,21,in-person,Political Science,76,63154.33225
1537,877191,"Sharrar, Jordan",Female,21,in-person,Economics and Finance,84,34398.15416
1538,473951,"Guerette, Shawn",Male,22,in-person,Economics and Finance,86,45797.36622
1539,969141,"Vasquez, Gregory",Male,21,in-person,Social Sciences,71,50732.37162
1540,783567,"Yambao, Patrick",Male,39,online,Social Sciences,92,51907.27065
1541,459508,"Muwanga, Mariah",Female,20,in-person,Mathematics and Statistics,47,24288.80828
1542,243951,"Candelario, Jennifer",Female,23,online,Social Sciences,79,56110.42814
1543,362068,"Graham, Nino",Male,19,online,Economics and Finance,91,51715.69491
1544,362891,"Davis, Gerardo",Male,21,online,Biology,43,28098.74637
1545,365650,"Ramirez, Jazzmine",Female,26,online,Environmental Sciences,83,44487.22841
1546,298512,"Lewis, Fidel",Male,18,online,Biology,75,36031.24722
1547,665548,"Loya, Jhana",Female,19,online,Social Sciences,58,26265.34574
1548,355955,"Nalla, Joshua",Male,40,in-person,Environmental Sciences,59,49103.71669
1549,485217,"Lopez, Taylor",Male,22,online,Political Science,66,49525.19765
1550,931476,"Feltz, Angel",Male,19,online,Political Science,89,67379.49375
1551,755520,"Singh, Ross",Male,22,online,Political Science,71,55623.29642
1552,337893,"Lim, Domenic",Male,21,in-person,Social Sciences,58,38296.16185
1553,712519,"Xiong, Haseeb",Male,19,in-person,Biology,53,48772.66215
1554,199151,"Allen, Brandon",Male,25,in-person,Social Sciences,71,39830.88252
1555,555113,"Medicine Blanket, Orson",Male,21,online,Biology,56,45355.23086
1556,640804,"Kamath, Tavien",Male,22,online,Political Science,72,34054.64039
1557,914981,"Stirmers, Uriah",Male,23,in-person,Environmental Sciences,74,50670.71403
1558,468079,"Velazquez, Ngoc",Female,20,in-person,Mathematics and Statistics,52,38159.56134
1559,635788,"Adams, Walter",Male,22,online,Biology,47,33318.30457
1560,287632,"Williams, Levi",Male,21,online,Political Science,69,42054.72994
1561,222331,"Saenz, Brittany",Female,21,online,Environmental Sciences,46,27884.85499
1562,635475,"Lee, Trent",Male,20,in-person,Social Sciences,57,46578.71272
1563,165181,"Thorpe, Colin",Male,21,in-person,Economics and Finance,89,35258.98358
1564,915805,"Joseph, Adriel",Male,24,online,Biology,85,50474.56517
1565,664183,"Vang, Benjamin",Male,44,online,Social Sciences,73,47360.78293
1566,387041,"James, Annalee",Female,19,online,Biology,70,29538.80082
1567,740360,"Portillo G, Jasleen",Female,18,in-person,Biology,58,51975.48306
1568,952909,"Gentry, Tyler",Male,22,online,Environmental Sciences,90,55938.63945
1569,984942,"Supinski, Darby",Female,23,online,Environmental Sciences,50,28506.10855
1570,778562,"Gomez, Dreanna",Female,23,online,Economics and Finance,45,27507.42631
1571,541466,"Shelmire, Alyssa",Female,23,online,Mathematics and Statistics,80,38155.90835
1572,922109,"Yang, Patrick",Male,22,in-person,Political Science,73,54022.73737
1573,165588,"Mckeown-Drialo, Kenny",Male,56,online,Political Science,77,53485.50589
1574,830267,"Santarosa, Michael",Male,21,in-person,Biology,56,37075.77619
1575,728075,"Keith, Thomas",Male,22,online,Environmental Sciences,87,41265.26403
1576,414978,"Regalado, Karina",Female,20,online,Biology,46,26710.79146
1577,329870,"Pham, Vidath",Male,22,online,Economics and Finance,45,39634.22711
1578,797044,"Cauley, Guadalupe",Female,22,online,Social Sciences,75,34840.97433
1579,827698,"Shahi, Keane",Male,21,online,Economics and Finance,36,24315.05925
1580,518346,"Mendoza, Briona",Female,23,online,Biology,39,26291.32302
1581,373778,"Gallegos, Brianna",Female,22,online,Biology,88,45017.37392
1582,151998,"Heimann, Orion",Male,51,online,Environmental Sciences,50,35727.41282
1583,552529,"Long, Richee",Male,22,in-person,Mathematics and Statistics,73,35564.0409
1584,968225,"Tran, Dylan",Male,20,online,Mathematics and Statistics,70,44651.21782
1585,632987,"Hoffpauir, Theodis",Male,20,in-person,Social Sciences,63,48036.54779
1586,953930,"Jaimes, Alysha",Female,19,online,Political Science,86,42742.79185
1587,135031,"Nunez, Hillary",Female,21,online,Economics and Finance,53,39204.67334
1588,183681,"Chu, Kwang",Male,25,online,Economics and Finance,83,49322.92839
1589,237474,"Saravanan, Matthew",Male,19,in-person,Economics and Finance,88,41950.103
1590,672001,"Perry, Hope",Female,22,online,Social Sciences,87,45042.30058
1591,941219,"Davis Jr, Deanna",Female,23,online,Economics and Finance,77,49716.08996
1592,805397,"King, Jerrica",Female,19,online,Political Science,50,30461.9908
1593,859275,"Wyatt, Brooke",Female,19,in-person,Social Sciences,78,39939.49943
1594,403577,"Hendrix, Joshua",Male,55,online,Environmental Sciences,57,50765.31994
1595,960743,"Hood, Dlisa",Female,22,online,Biology,71,32884.3786
1596,518639,"Truitt, Christopher",Male,19,in-person,Social Sciences,80,34664.57999
1597,529677,"Sudendra, Frank",Male,19,online,Social Sciences,78,30853.20719
1598,422251,"Jackson, Colton",Male,21,online,Social Sciences,51,58614.71954
1599,217013,"Lenker, Gabrielle",Female,19,in-person,Social Sciences,59,27686.08064
1600,307045,"Doyle, Nidesh",Male,22,in-person,Political Science,73,46950.25198
1601,631079,"Gee-Taylor, Carlo",Male,19,in-person,Social Sciences,76,46910.33749
1602,956508,"Weaver, Braedon",Male,22,in-person,Social Sciences,85,52997.80195
1603,232341,"Lowe, Llewelgene",Male,19,in-person,Environmental Sciences,86,36558.48708
1604,266916,"Diaz, Carmen",Female,20,in-person,Mathematics and Statistics,81,43246.98294
1605,836309,"Mars, Caleb",Male,21,in-person,Social Sciences,77,46833.99851
1606,320119,"Demmer-White, Gilbert",Male,19,online,Biology,56,14081.09871
1607,221190,"Glommen, Danelle",Female,19,in-person,Mathematics and Statistics,73,35353.25946
1608,151449,"Kolanowski, Johnna",Female,19,online,Mathematics and Statistics,56,39467.88316
1609,130608,"Torres Acosta, Marisa",Female,26,online,Biology,53,38512.63134
1610,877534,"Walton, Devon",Male,21,in-person,Mathematics and Statistics,85,40934.06357
1611,159390,"Sanchez, Clintasia",Female,25,in-person,Political Science,81,47227.08298
1612,492535,"Mcneil, Hernan",Male,23,online,Social Sciences,74,46446.95929
1613,797914,"Chavez, Marcus",Male,21,online,Social Sciences,86,36797.79246
1614,870854,"Aldava, Classie",Female,22,in-person,Economics and Finance,76,41727.90328
1615,135501,"Tran, Dong",Male,25,online,Social Sciences,65,39765.06147
1616,484334,"Pico, Sidney",Male,27,in-person,Mathematics and Statistics,70,40719.79525
1617,716939,"Grantham, Angelica",Female,26,in-person,Political Science,92,48830.7323
1618,259484,"Yarbrough, Jose",Male,23,online,Economics and Finance,89,60177.53783
1619,885894,"Moy, Alexander",Male,22,online,Political Science,79,50533.83751
1620,328026,"Rudd, Jasmine",Female,20,online,Social Sciences,71,33318.22653
1621,943606,"Sardello, Kourtni",Female,19,online,Political Science,76,40447.78416
1622,966520,"Huntington, Salvatore",Male,21,in-person,Environmental Sciences,57,62038.35297
1623,471485,"Sisa, Hugo",Male,24,online,Mathematics and Statistics,89,47411.78912
1624,353866,"Martin, Victoria",Female,19,online,Environmental Sciences,47,22901.28089
1625,456353,"Enriquez Lafebre, Rochanda",Female,60,in-person,Political Science,63,53565.89762
1626,387528,"Feng, Kevin",Male,24,online,Biology,90,48230.52783
1627,347906,"Smith, Patrick",Male,23,in-person,Environmental Sciences,86,68985.59811
1628,195357,"Oakes, Yesica",Female,63,online,Economics and Finance,48,32103.91396
1629,114130,"Morales, Andy",Male,23,online,Mathematics and Statistics,75,50342.21241
1630,260327,"Sawyer, Michael",Male,20,in-person,Environmental Sciences,85,54234.84892
1631,183646,"Williams, Christopher",Male,20,online,Economics and Finance,69,53470.06457
1632,564354,"Pallan, Derek",Male,25,online,Political Science,49,36758.02055
1633,303854,"Charlie, Devin",Male,25,online,Biology,46,35929.52307
1634,747705,"Tewelde, Selena",Female,21,online,Mathematics and Statistics,44,32556.75871
1635,307406,"Ha, Edmond",Male,21,in-person,Economics and Finance,46,30038.21786
1636,487057,"Pope, Alexandra",Female,19,online,Biology,48,25782.02
1637,287337,"Pyles, Ruben",Male,56,online,Political Science,89,54595.39574
1638,922201,"Delgado, Anna",Female,21,in-person,Political Science,62,43807.59238
1639,492518,"Doud, Michelle",Female,21,online,Political Science,65,36969.78829
1640,383496,"Orozco-Word, Mariadelcarmen",Female,41,in-person,Economics and Finance,53,30911.36097
1641,280376,"Lee, Jose",Male,21,in-person,Environmental Sciences,90,68980.28115
1642,254487,"Garcia, Simran",Female,20,online,Economics and Finance,64,32655.82463
1643,203143,"Aguilar, Zoe",Female,18,online,Mathematics and Statistics,64,47596.60773
1644,639881,"Johnson, Victor",Male,21,online,Environmental Sciences,65,51708.81392
1645,437808,"Johnson, Ryan",Male,23,online,Political Science,88,49406.77509
1646,834618,"Lamorie, Abigail",Female,24,online,Economics and Finance,60,28711.7134
1647,529140,"Hai, Phoutthasinh",Male,19,online,Social Sciences,95,46348.55883
1648,389040,"Flores-Ladas, Tyieshia",Female,23,online,Political Science,71,38476.91567
1649,718129,"Casares, Kitty",Female,21,in-person,Environmental Sciences,76,35930.28718
1650,295453,"Brown, Matthew",Male,19,online,Biology,91,53116.83645
1651,689123,"Simpson, Romeo",Male,23,in-person,Social Sciences,52,28783.84467
1652,547232,"Watanabe, Maurice",Male,24,online,Economics and Finance,76,40894.89823
1653,494080,"Villani, Jacob",Male,19,online,Social Sciences,87,44295.98545
1654,813705,"Kuot Moody, Steven",Male,20,online,Biology,54,36856.27919
1655,511043,"Corona Ibarra, Mary",Female,21,in-person,Biology,74,39623.56836
1656,950063,"Davidson, Shelby",Female,19,in-person,Political Science,72,29321.81134
1657,803072,"Perryman, Ana",Female,21,online,Political Science,76,41035.02319
1658,181965,"Reed, Cody",Male,23,online,Social Sciences,67,36781.29734
1659,555776,"Van, Hugh",Male,19,in-person,Social Sciences,80,36929.50731
1660,823166,"Song, Demetrius",Male,23,in-person,Biology,68,44766.72386
1661,684695,"Hsu, Stefan",Male,61,in-person,Mathematics and Statistics,63,57765.70759
1662,334935,"Pannotayan, Daniel",Male,19,online,Social Sciences,92,46328.7049
1663,519924,"Robinson, Jonathan",Male,18,online,Biology,69,39994.14221
1664,130683,"Fletcher-Pettis, Grayden",Male,22,online,Political Science,63,56261.95399
1665,857556,"Ouk, Edwin",Male,23,in-person,Biology,49,38082.58337
1666,492812,"Gallegos, Kathryn",Female,18,online,Mathematics and Statistics,58,29550.7916
1667,427905,"Wu, Anthony",Male,20,online,Social Sciences,68,55056.01612
1668,450846,"Ramirez, Rebecca",Female,21,online,Economics and Finance,80,48089.85329
1669,243448,"Mccasland, Laurel",Female,27,online,Mathematics and Statistics,64,32038.03264
1670,783293,"Craven, Salvador",Male,21,online,Biology,43,30365.70963
1671,483258,"Nguyen, Jude",Male,20,online,Political Science,70,49220.86576
1672,227831,"Wadsworth, Alvaro",Male,22,in-person,Environmental Sciences,52,30638.37092
1673,498623,"Meza Haro, Emilia",Female,22,online,Social Sciences,52,30395.29749
1674,583767,"Shelley, Leslie",Female,19,online,Environmental Sciences,58,25607.82079
1675,507271,"Everett, Christina",Female,20,online,Mathematics and Statistics,44,36032.46063
1676,844385,"Rem, Michael",Male,21,in-person,Environmental Sciences,81,58511.54873
1677,500494,"Chen, Kenji",Male,22,online,Political Science,52,24819.14294
1678,251170,"Castro Manibusan, Vizier",Male,22,online,Political Science,61,53205.78752
1679,221069,"Pyykkonen, Anaissa",Female,23,online,Political Science,46,35746.22035
1680,144309,"Stevens, Tyler",Male,24,online,Biology,74,40987.51579
1681,644178,"Yu, Joshua",Male,22,online,Economics and Finance,70,41627.1209
1682,727517,"Lopez, Sabrina",Female,24,online,Environmental Sciences,71,49340.01328
1683,667141,"Dawson, Spencer",Male,23,online,Social Sciences,70,50347.466
1684,948456,"Smith, Jesse",Male,20,in-person,Economics and Finance,59,41386.80089
1685,111742,"Hope, Ian",Male,23,online,Environmental Sciences,72,46778.79353
1686,299940,"Howlette III, Dylan",Male,23,online,Mathematics and Statistics,65,43925.07972
1687,595874,"Mancinas, April",Female,22,in-person,Mathematics and Statistics,60,23849.32402
1688,903936,"Banchongchith, Christian",Male,23,in-person,Mathematics and Statistics,69,41878.59507
1689,878293,"David, Collin",Male,18,online,Economics and Finance,93,54145.98421
1690,952558,"Shrestha, Dashun",Male,21,online,Economics and Finance,83,50164.01044
1691,885855,"Angelo, Edwin",Male,52,online,Environmental Sciences,68,58568.91908
1692,262252,"Guerrero-Mendoza, Kiera",Female,18,in-person,Political Science,77,32966.9137
1693,224965,"Upchurch, Dakota",Male,23,online,Social Sciences,70,57403.47717
1694,452087,"Atkinson, Brittany",Female,20,online,Environmental Sciences,56,30617.08188
1695,680715,"Chavarria, Russell",Male,22,in-person,Economics and Finance,88,48380.89957
1696,542838,"Costa, Jonathan",Male,23,online,Social Sciences,76,32835.09584
1697,394142,"Castaneda, Daniel",Male,21,in-person,Social Sciences,76,44874.86232
1698,415197,"Gonring, Artem",Male,23,online,Social Sciences,63,41555.68023
1699,499198,"Martinez, Angel",Male,21,online,Environmental Sciences,77,39092.53699
1700,987569,"Rivera, Amalia",Female,20,in-person,Social Sciences,59,23391.64004
1701,494589,"Kalhorn, Ermias",Male,21,online,Social Sciences,93,48102.53104
1702,935999,"May, Jasmine",Female,23,online,Social Sciences,75,33362.65241
1703,955785,"Carroll, Marco",Male,21,online,Economics and Finance,79,45277.32161
1704,417534,"Sufian, Bianca",Female,22,online,Biology,55,22652.15099
1705,551154,"Ward, Alex",Male,32,online,Political Science,83,52645.28448
1706,115001,"Thomas, Jana",Female,19,online,Social Sciences,61,36040.20735
1707,823214,"Williams, Jerrick",Male,21,in-person,Economics and Finance,89,53314.99498
1708,869910,"Relaford, Alexandra",Female,22,in-person,Social Sciences,54,29934.00939
1709,266701,"Ranson, Austin",Male,24,in-person,Environmental Sciences,63,39052.77015
1710,988513,"Pulliam, Austin",Male,50,online,Economics and Finance,85,44822.052
1711,406538,"Ramirez, Jasmine",Female,19,in-person,Environmental Sciences,72,48935.74115
1712,234359,"Gonzalez, Lyly",Female,21,online,Economics and Finance,81,40778.37525
1713,295696,"Haddock, Pavit",Male,22,online,Social Sciences,74,31822.60265
1714,451863,"Ferrell Sturlaugson, Jarett",Male,20,in-person,Social Sciences,87,58110.74705
1715,708393,"Canada Jr, Stephen",Male,21,in-person,Political Science,55,36348.38069
1716,795889,"Walker, Noel",Male,23,in-person,Social Sciences,78,45426.25
1717,374737,"Johnson, Katherine",Female,19,online,Economics and Finance,91,36708.23711
1718,637390,"Jones-Quintana, Jonathan",Male,26,online,Environmental Sciences,67,65422.04962
1719,573666,"La, Antonio",Male,20,in-person,Mathematics and Statistics,71,42217.08519
1720,615026,"Char, Darius",Male,23,in-person,Social Sciences,76,42090.61653
1721,207120,"Williams, James",Male,22,online,Mathematics and Statistics,63,46886.9353
1722,131152,"Tan, Ronald",Male,20,online,Mathematics and Statistics,64,29999.35187
1723,318112,"Faxon, Mariah",Female,24,online,Environmental Sciences,82,40995.69762
1724,380980,"Stoffel, Paola",Female,24,in-person,Social Sciences,67,32488.97969
1725,474850,"Vargas, Daria",Female,20,online,Social Sciences,71,29675.84394
1726,536628,"Park, George",Male,20,online,Political Science,66,56532.11849
1727,197564,"Nguyen, Eric",Male,19,in-person,Political Science,88,44367.34382
1728,378845,"Judson, Janneth",Female,22,online,Political Science,77,33305.36083
1729,169340,"Arreola-Arreola, Martha",Female,19,in-person,Social Sciences,55,28321.35307
1730,618417,"Bowman, Arturo",Male,23,online,Environmental Sciences,74,47310.78984
1731,804834,"Liberatore, Haileigh",Female,19,in-person,Biology,38,23039.80161
1732,676841,"Redfern, Matthew",Male,21,online,Mathematics and Statistics,73,42545.82742
1733,255468,"Pannell, Ashley",Female,22,in-person,Mathematics and Statistics,55,23961.68748
1734,875457,"Medrano, Gi Joo",Female,19,online,Economics and Finance,73,33472.28144
1735,610425,"Butler, Cody",Male,23,in-person,Environmental Sciences,59,26897.66202
1736,201984,"Manlove, Andrew",Male,21,online,Social Sciences,61,51050.36066
1737,643787,"Groves, Marsean",Male,18,online,Economics and Finance,75,64548.11004
1738,784413,"Lovett, Javier",Male,21,online,Social Sciences,61,64050.00926
1739,579499,"Ahn, Gabriel",Male,23,online,Social Sciences,91,46139.353
1740,565624,"Nguyen, Van",Male,19,online,Political Science,80,30276.0621
1741,668585,"Parham, Alicia",Female,20,online,Economics and Finance,40,33077.8687
1742,834619,"Vigil, Jasmine",Female,21,online,Social Sciences,76,53973.05863
1743,473948,"Woods, Juan",Male,19,in-person,Social Sciences,76,73980.21462
1744,137719,"Poe, Hoang",Male,23,online,Mathematics and Statistics,84,43964.70403
1745,879876,"Ament, Walter",Male,21,online,Social Sciences,78,44467.70153
1746,312855,"Kim, Christopher",Male,22,in-person,Social Sciences,81,60187.9547
1747,323028,"Apparasu, Elijah",Male,23,online,Mathematics and Statistics,70,44358.89951
1748,329855,"Jones, Angel",Female,22,online,Economics and Finance,40,32342.95721
1749,205242,"Hill, Anissa",Female,21,in-person,Political Science,86,33259.70308
1750,643038,"Marler, Jalen",Male,24,online,Social Sciences,77,41028.24134
1751,818044,"Her, Joshua",Male,22,in-person,Social Sciences,71,36750.08713
1752,540967,"Ngo, Preston",Male,23,online,Political Science,46,40112.04183
1753,413207,"Bernhard, Estela",Female,19,online,Biology,59,45900.13446
